           1    -5.44834    -5.44834           0
           2    -5.44768    -5.44801  0.00023367
           3    -5.44742    -5.44782 0.000222967
           4    -5.44752    -5.44774 0.000179014
           5    -5.44837    -5.44787 0.000182152
