           1    0.563094    0.563094           0
           2    0.552368    0.557731  0.00379228
           3    0.509443    0.541635   0.0133832
           4    0.584794    0.552425   0.0137137
           5    0.536022    0.549144   0.0113566
           6    0.517696    0.543903   0.0106046
           7    0.501048    0.537781    0.010712
           8    0.548506    0.539121  0.00945656
           9    0.534189    0.538573   0.0084217
          10    0.486793    0.533395  0.00903219
          11    0.519993    0.532177  0.00829285
          12    0.541777    0.532977  0.00764028
          13    0.502761    0.530653  0.00739768
          14    0.587481    0.534712  0.00790485
          15     0.66598    0.543463    0.011221
          16    0.610915    0.547679   0.0112839
          17     0.55989    0.548397   0.0106429
          18    0.548489    0.548402   0.0100517
          19    0.578246    0.549973  0.00964458
          20    0.526536    0.548801  0.00923326
