           1     1.86199     1.86199           0
           2     1.88388     1.87293  0.00774097
           3     1.87276     1.87288  0.00516086
           4     1.88964     1.87707  0.00530554
           5     1.87942     1.87754  0.00426519
           6     1.85332      1.8735  0.00511906
           7     1.84745     1.86978  0.00557925
           8     1.88548     1.87174  0.00521575
           9     1.87835     1.87248  0.00468764
          10      1.8721     1.87244  0.00421903
          11     1.85413     1.87077  0.00415071
          12     1.91441     1.87441  0.00515715
          13     1.85291     1.87276  0.00501875
          14     1.83891     1.87034  0.00521009
          15     1.88767     1.87149  0.00498928
          16     1.90119     1.87335  0.00501085
          17     1.92066     1.87613  0.00543419
          18     1.92422     1.87881  0.00575169
          19     1.88347     1.87905  0.00545419
          20     1.86394      1.8783  0.00523354
