           1    0.258321    0.258321           0
           2    0.255858     0.25709 0.000870546
           3    0.263301     0.25916   0.0017874
           4    0.262983    0.260116  0.00157548
           5    0.261706    0.260434   0.0012921
           6    0.257557    0.259954  0.00116234
           7     0.25997    0.259957 0.000996291
           8    0.260301        0.26 0.000872682
           9    0.258967    0.259885 0.000783218
          10      0.2597    0.259866 0.000705113
          11    0.264746     0.26031 0.000767967
          12    0.267201    0.260884 0.000893213
          13    0.260858    0.260882 0.000824506
          14    0.264597    0.261148 0.000807192
          15    0.257709    0.260918 0.000785249
          16     0.26695    0.261295 0.000821695
          17    0.270941    0.261863 0.000949242
          18    0.269708    0.262299 0.000991527
          19    0.259022    0.262126 0.000954219
          20    0.261958    0.262118 0.000906545
