           1    -6.90565    -6.90565           0
           2    -6.90577    -6.90571 4.43374e-05
           3    -6.90578    -6.90573   3.485e-05
           4    -6.90578    -6.90575 2.79435e-05
           5     -6.9058    -6.90576 2.44985e-05
           6    -6.90582    -6.90577 2.24632e-05
           7    -6.90581    -6.90577 2.01917e-05
           8    -6.90584    -6.90578  1.9081e-05
           9    -6.90581    -6.90578 1.71685e-05
          10    -6.90581    -6.90579 1.56658e-05
          11     -6.9058    -6.90579 1.42689e-05
          12    -6.90578    -6.90579 1.31147e-05
          13    -6.90578    -6.90579 1.21091e-05
          14    -6.90579    -6.90579 1.12454e-05
          15    -6.90576    -6.90578 1.06001e-05
          16    -6.90579    -6.90579 9.94646e-06
          17    -6.90578    -6.90578 9.37113e-06
          18    -6.90575    -6.90578 9.00701e-06
          19    -6.90578    -6.90578  8.5359e-06
          20    -6.90577    -6.90578 8.13733e-06
