           1     1.17729     1.17729           0
           2     1.16938     1.17334  0.00279969
           3     1.17462     1.17376  0.00189871
           4     1.17382     1.17378  0.00142409
           5     1.16996     1.17301  0.00132804
           6     1.16866     1.17229  0.00128967
           7      1.1878     1.17451  0.00233073
           8     1.16366     1.17315  0.00240138
           9     1.18399     1.17435  0.00241762
          10     1.17092     1.17401  0.00220006
          11      1.1734     1.17395  0.00200077
          12     1.17305     1.17388  0.00183547
          13     1.16727     1.17337  0.00176332
          14     1.16677      1.1729  0.00169923
          15     1.17098     1.17277  0.00159074
          16     1.18116      1.1733  0.00157527
          17     1.16807     1.17299  0.00151225
          18     1.16938     1.17279  0.00144147
          19     1.17449     1.17288  0.00136839
          20     1.18112     1.17329  0.00136066
