           1     1.76594     1.76594           0
           2     1.75406        1.76  0.00419954
           3     1.76192     1.76064  0.00284806
           4     1.76073     1.76067  0.00213613
           5     1.75494     1.75952  0.00199205
           6     1.75299     1.75843   0.0019345
           7      1.7817     1.76176  0.00349609
           8     1.74549     1.75972  0.00360207
           9     1.77598     1.76153  0.00362643
          10     1.75638     1.76102   0.0033001
          11      1.7601     1.76093  0.00300115
          12     1.75957     1.76082   0.0027532
          13      1.7509     1.76006  0.00264499
          14     1.75016     1.75935  0.00254884
          15     1.75648     1.75916   0.0023861
          16     1.77173     1.75994   0.0023629
          17     1.75211     1.75948  0.00226837
          18     1.75407     1.75918   0.0021622
          19     1.76174     1.75932  0.00205258
          20     1.77168     1.75993  0.00204099
