           1     1.60656     1.60656           0
           2      1.6392     1.62288   0.0115368
           3     1.62135     1.62237   0.0077024
           4     1.63852     1.62641  0.00675225
           5     1.62876     1.62688  0.00541814
           6     1.62856     1.62716  0.00452235
           7      1.6271     1.62715  0.00387631
           8     1.62559     1.62696  0.00339664
           9     1.62996     1.62729  0.00303565
          10      1.6051     1.62507  0.00344898
          11     1.64639     1.62701  0.00363928
          12     1.62237     1.62662  0.00335643
          13     1.64529     1.62806  0.00339165
          14     1.63502     1.62856  0.00318569
          15     1.64575      1.6297  0.00317273
          16     1.59929      1.6278  0.00349785
          17     1.65421     1.62935  0.00362057
          18     1.62926     1.62935  0.00341943
          19     1.62867     1.62931  0.00323964
          20     1.63124     1.62941  0.00307909
