           1    0.510004    0.510004           0
           2    0.585938    0.547971   0.0268468
           3    0.554292    0.550078   0.0179804
           4    0.570369    0.555151   0.0141828
           5    0.580191    0.560159   0.0121984
           6    0.559561    0.560059   0.0101657
           7    0.545808    0.558023  0.00891503
           8    0.568021    0.559273  0.00788776
           9    0.598482    0.563629  0.00812586
          10    0.509377    0.558204  0.00894281
          11     0.59924    0.561935   0.0088739
          12    0.573573    0.562905  0.00818724
          13    0.608285    0.566395  0.00826823
          14     0.59675    0.568564  0.00795685
          15    0.605542    0.571029  0.00779894
          16    0.509792    0.567202  0.00819699
          17    0.615163    0.570023  0.00818594
          18    0.572212    0.570144  0.00773207
          19    0.574235     0.57036  0.00732812
          20    0.583489    0.571016  0.00699105
