           1    0.514566    0.514566           0
           2    0.514352    0.514459 7.56743e-05
           3    0.513328    0.514082 0.000311698
           4    0.513285    0.513883 0.000290533
           5    0.514482    0.514002 0.000255948
           6    0.512715    0.513788 0.000289556
           7    0.514659    0.513912 0.000273617
           8    0.512985    0.513796 0.000262808
           9    0.514469    0.513871 0.000243996
          10    0.515047    0.513989 0.000246312
          11    0.513747    0.513967 0.000224902
          12    0.512174    0.513817 0.000250901
          13    0.514512    0.513871 0.000237229
          14    0.513732    0.513861 0.000220493
          15    0.513582    0.513842 0.000206579
          16    0.512788    0.513776 0.000203913
          17    0.513991    0.513789  0.00019231
          18    0.514918    0.513852  0.00019158
          19    0.512841    0.513799 0.000188738
          20     0.51436    0.513827 0.000181378
