           1    -6.33813    -6.33813           0
           2    -6.33998    -6.33905 0.000653971
           3     -6.3395     -6.3392 0.000452556
           4    -6.33858    -6.33904 0.000365189
           5    -6.33792    -6.33882 0.000354438
