           1     1.08587     1.08587           0
           2     1.15518     1.12052   0.0245066
           3     1.19536     1.14547   0.0261109
           4     1.22059     1.16425   0.0254559
           5     1.20174     1.17175   0.0214408
           6     1.17766     1.17273     0.01789
           7     1.18324     1.17423   0.0153971
           8     1.19203     1.17646   0.0136323
           9     1.20775     1.17994   0.0125532
          10     1.21058       1.183   0.0116658
          11     1.18422     1.18311   0.0106058
          12     1.18948     1.18364  0.00973525
          13     1.20782      1.1855  0.00916227
          14     1.20457     1.18686  0.00860843
          15     1.18764     1.18691  0.00803469
          16     1.21279     1.18853   0.0076935
          17     1.19222     1.18875    0.007244
          18     1.18437     1.18851  0.00684563
          19     1.20469     1.18936   0.0065381
          20     1.20502     1.19014   0.0062579
