           1    0.562409    0.562409           0
           2    0.579797    0.571103  0.00614754
           3    0.594119    0.578775  0.00748562
           4    0.547335    0.570915  0.00882356
           5    0.628314    0.582395   0.0124601
           6    0.573269    0.580874   0.0104758
           7     0.63759    0.588976   0.0117003
           8    0.603741    0.590822   0.0103823
           9    0.572269     0.58876  0.00943114
          10    0.480531    0.577937   0.0133218
          11    0.569974    0.577213   0.0121303
          12    0.579983    0.577444   0.0111217
          13    0.542271    0.574739   0.0105902
          14    0.606463    0.577005   0.0100732
          15    0.563807    0.576125  0.00944004
          16    0.613675    0.578472  0.00913711
          17    0.590597    0.579185  0.00862743
          18    0.650899    0.583169  0.00902126
          19    0.551117    0.581482  0.00870275
          20    0.561592    0.580488  0.00832425
