           1     0.26626     0.26626           0
           2    0.263668    0.264964 0.000916656
           3    0.258518    0.262815  0.00185784
           4    0.256462    0.261227  0.00195789
           5    0.256673    0.260316   0.0017655
           6    0.260769    0.260392  0.00147286
           7     0.26607    0.261203  0.00146893
           8     0.27218    0.262575  0.00181646
           9    0.261924    0.262503  0.00161607
          10    0.263828    0.262635  0.00145989
          11    0.264789    0.262831  0.00134024
          12    0.266843    0.263165  0.00126956
          13    0.272068     0.26385  0.00134395
          14    0.266548    0.264043   0.0012617
          15    0.259178    0.263719  0.00121855
          16    0.257139    0.263307  0.00120979
          17    0.261726    0.263214   0.0011422
          18    0.260362    0.263056  0.00108968
          19    0.256744    0.262724  0.00108178
          20    0.261667    0.262671  0.00102898
