           1    0.258349    0.258349           0
           2    0.258271     0.25831 2.78623e-05
           3    0.258383    0.258334 2.73033e-05
           4    0.258073    0.258269 6.02675e-05
           5    0.257715    0.258158 0.000110206
           6    0.258162    0.258159 9.18398e-05
           7    0.258092    0.258149 7.92146e-05
           8    0.258177    0.258153 6.93872e-05
           9    0.258527    0.258194 7.30664e-05
          10    0.257908    0.258166 7.11639e-05
          11    0.258496    0.258196 7.07365e-05
          12    0.258467    0.258218 6.83489e-05
          13    0.258276    0.258223 6.32352e-05
          14    0.258344    0.258231 5.93141e-05
          15    0.258418    0.258244 5.66446e-05
          16    0.258085    0.258234 5.39627e-05
          17    0.258272    0.258236 5.08346e-05
          18    0.258542    0.258253 5.07773e-05
          19    0.258497    0.258266 4.96947e-05
          20    0.258392    0.258272  4.7609e-05
