           1    -3.21002    -3.21002           0
           2    -3.20817    -3.20909 0.000654551
           3    -3.20718    -3.20845 0.000678523
           4    -3.20695    -3.20808 0.000604568
           5    -3.20743    -3.20795 0.000497277
