           1    -3.55717    -3.55717           0
           2    -3.60301    -3.58009   0.0162084
           3    -3.52285    -3.56101   0.0189606
           4    -3.51058     -3.5484   0.0179285
           5    -3.48705    -3.53613   0.0180603
           6     -3.4825    -3.52719   0.0171199
           7    -3.41724    -3.51148   0.0206594
           8    -3.42081    -3.50015   0.0209565
           9    -3.39988    -3.48901   0.0213856
          10    -3.39333    -3.47944   0.0212801
          11     -3.3488    -3.46757   0.0224158
          12    -3.36632    -3.45913   0.0220787
          13    -3.38748    -3.45362   0.0210569
          14    -3.43002    -3.45193   0.0196202
          15    -3.48919    -3.45441   0.0184687
          16    -3.36777      -3.449    0.018091
          17    -3.45977    -3.44963   0.0170379
          18    -3.39015    -3.44633   0.0164087
          19    -3.39122    -3.44343   0.0157993
          20    -3.39583    -3.44105   0.0151876
          21    -3.24751    -3.43183   0.0170325
          22    -3.32847    -3.42713   0.0168938
          23    -3.32789    -3.42282   0.0167013
          24    -3.34755    -3.41968   0.0162972
          25    -3.30242    -3.41499   0.0163063
          26    -3.36222    -3.41296   0.0158049
          27    -3.44579    -3.41418   0.0152663
          28    -3.50095    -3.41728   0.0150323
          29    -3.49271    -3.41988   0.0147373
          30    -3.46944    -3.42153   0.0143383
          31    -3.44886    -3.42241   0.0139029
          32    -3.41379    -3.42214    0.013471
          33    -3.38452      -3.421    0.013111
          34    -3.39662    -3.42029    0.012745
          35    -3.38033    -3.41914   0.0124318
          36    -3.28886    -3.41552   0.0126023
          37    -3.34218    -3.41354   0.0124166
          38    -3.45259    -3.41457   0.0121323
          39    -3.41999    -3.41471    0.011822
          40    -3.47759    -3.41628   0.0116305
          41    -3.52306    -3.41889   0.0116348
          42    -3.41432    -3.41878   0.0113583
          43    -3.47863    -3.42017   0.0111791
          44    -3.43728    -3.42056   0.0109318
          45     -3.5444    -3.42331   0.0110299
          46    -3.51392    -3.42528   0.0109646
          47     -3.4876    -3.42661   0.0108111
          48    -3.41183     -3.4263   0.0105903
          49    -3.42291    -3.42623   0.0103744
          50    -3.40629    -3.42583   0.0101746
          51    -3.41487    -3.42562  0.00997733
          52    -3.36835    -3.42451  0.00984606
          53    -3.38087    -3.42369  0.00969466
          54    -3.36525    -3.42261  0.00957534
          55    -3.43042    -3.42275  0.00940229
          56     -3.5086    -3.42428  0.00935853
          57    -3.52335    -3.42602  0.00935433
          58    -3.34964     -3.4247  0.00928528
          59    -3.29899    -3.42257   0.0093692
          60    -3.29418    -3.42043  0.00945428
          61    -3.37381    -3.41967  0.00933013
          62    -3.31378    -3.41796  0.00933464
          63    -3.32573     -3.4165  0.00930057
          64    -3.42194    -3.41658  0.00915564
          65    -3.42528    -3.41672  0.00901576
          66    -3.43863    -3.41705  0.00888527
          67    -3.41894    -3.41708  0.00875269
          68    -3.47261    -3.41789    0.008662
          69    -3.34364    -3.41682  0.00860305
          70    -3.34949    -3.41586  0.00853374
          71    -3.31003    -3.41436  0.00854272
          72    -3.19013    -3.41125  0.00897382
          73    -3.25856    -3.40916  0.00909139
          74    -3.21786    -3.40657  0.00932885
          75    -3.32802    -3.40553  0.00926307
          76    -3.31005    -3.40427  0.00922598
          77    -3.31751    -3.40314  0.00917471
          78    -3.32313    -3.40212  0.00911426
          79    -3.34018    -3.40133  0.00903254
          80    -3.25778    -3.39954  0.00909613
          81    -3.34652    -3.39888  0.00900735
          82     -3.3038    -3.39772  0.00897184
          83    -3.20313    -3.39538  0.00916498
          84    -3.22729    -3.39338  0.00927176
          85    -3.26392    -3.39186  0.00928692
          86    -3.26909    -3.39043    0.009288
          87    -3.33228    -3.38976  0.00920526
          88      -3.355    -3.38937  0.00910912
          89    -3.41901     -3.3897  0.00901286
          90    -3.42438    -3.39008  0.00892095
          91    -3.36948    -3.38986  0.00882579
          92    -3.48598     -3.3909  0.00879148
          93    -3.50046    -3.39208  0.00877553
          94    -3.51765    -3.39342  0.00878325
          95    -3.50923    -3.39464    0.008775
          96    -3.48206    -3.39555  0.00873072
          97    -3.48218    -3.39644  0.00868628
          98    -3.47119     -3.3972  0.00863107
          99    -3.47152    -3.39795  0.00857646
         100      -3.437    -3.39834  0.00849958
         101    -3.36013    -3.39796  0.00842384
         102    -3.37816    -3.39777   0.0083435
         103    -3.43607    -3.39814  0.00827077
         104    -3.46887    -3.39882  0.00821916
         105    -3.41846    -3.39901  0.00814301
         106    -3.35308    -3.39858   0.0080777
         107    -3.36309    -3.39824  0.00800902
         108    -3.43514    -3.39859  0.00794215
         109    -3.46272    -3.39917  0.00789104
         110    -3.44402    -3.39958  0.00782983
         111    -3.45523    -3.40008  0.00777532
         112    -3.40053    -3.40009   0.0077059
         113    -3.36159    -3.39975  0.00764524
         114    -3.41712     -3.3999  0.00757969
         115    -3.39847    -3.39989  0.00751379
         116    -3.28312    -3.39888  0.00751615
         117    -3.41284      -3.399  0.00745285
         118    -3.37098    -3.39876  0.00739347
         119      -3.387    -3.39866    0.007332
         120    -3.35837    -3.39833  0.00727859
         121    -3.40721     -3.3984  0.00721881
         122    -3.40515    -3.39846  0.00715985
         123    -3.36057    -3.39815  0.00710826
         124    -3.36597    -3.39789  0.00705567
         125    -3.35885    -3.39758  0.00700613
         126    -3.44777    -3.39797  0.00696184
         127    -3.41867    -3.39814  0.00690893
         128    -3.48397    -3.39881  0.00688742
         129    -3.54091    -3.39991  0.00692156
         130    -3.54549    -3.40103  0.00695831
         131    -3.47536     -3.4016  0.00692829
         132    -3.49359    -3.40229  0.00691076
         133     -3.5048    -3.40306  0.00690165
         134    -3.46558    -3.40353   0.0068659
         135    -3.44196    -3.40382  0.00682094
         136    -3.46941     -3.4043  0.00678781
         137     -3.4406    -3.40456  0.00674344
         138    -3.39695    -3.40451   0.0066948
         139    -3.45062    -3.40484  0.00665485
         140    -3.51083     -3.4056  0.00665024
         141    -3.43635    -3.40581  0.00660665
         142    -3.54475    -3.40679  0.00663218
         143    -3.45629    -3.40714  0.00659483
         144    -3.49856    -3.40777  0.00657952
         145    -3.51979    -3.40855  0.00657934
         146    -3.52549    -3.40935  0.00658285
         147    -3.56047    -3.41038  0.00661785
         148    -3.50419    -3.41101  0.00660343
         149    -3.54296     -3.4119  0.00661822
         150    -3.50109    -3.41249  0.00660076
         151    -3.56348    -3.41349  0.00663235
         152    -3.52403    -3.41422  0.00662846
         153    -3.39641     -3.4141  0.00658616
         154    -3.36679    -3.41379  0.00655056
         155    -3.48901    -3.41428  0.00652624
         156     -3.5557    -3.41519  0.00654707
         157     -3.5587     -3.4161  0.00656888
         158    -3.47271    -3.41646  0.00653706
         159    -3.50521    -3.41702  0.00651974
         160    -3.42943    -3.41709  0.00647945
         161    -3.47217    -3.41744  0.00644823
         162    -3.64113    -3.41882  0.00655461
         163    -3.55516    -3.41965  0.00656755
         164    -3.53504    -3.42036  0.00656508
         165    -3.42316    -3.42037  0.00652532
         166    -3.42794    -3.42042  0.00648617
         167    -3.38826    -3.42023  0.00645019
         168    -3.39814    -3.42009  0.00641313
         169    -3.35176    -3.41969  0.00638792
         170    -3.37682    -3.41944  0.00635532
         171     -3.4054    -3.41936  0.00631868
         172    -3.34752    -3.41894  0.00629573
         173    -3.32901    -3.41842  0.00628077
         174    -3.29516    -3.41771  0.00628449
         175    -3.30655    -3.41707   0.0062806
         176    -3.35676    -3.41673  0.00625426
         177    -3.32609    -3.41622  0.00623985
         178    -3.33165    -3.41575  0.00622286
         179    -3.41651    -3.41575  0.00618809
         180    -3.35678    -3.41542  0.00616238
         181    -3.45151    -3.41562  0.00613156
         182    -3.36791    -3.41536  0.00610347
         183     -3.3537    -3.41502  0.00607941
         184    -3.37163    -3.41479  0.00605094
         185    -3.46408    -3.41505   0.0060241
         186    -3.37204    -3.41482  0.00599615
         187    -3.53149    -3.41545  0.00599645
         188    -3.44011    -3.41558  0.00596599
         189    -3.34489     -3.4152  0.00594614
         190    -3.38784    -3.41506  0.00591659
         191    -3.41898    -3.41508  0.00588565
         192    -3.48819    -3.41546   0.0058673
         193    -3.42205    -3.41549    0.005837
         194     -3.3699    -3.41526  0.00581164
         195    -3.40652    -3.41521  0.00578201
         196    -3.28965    -3.41457  0.00578789
         197    -3.39119    -3.41445  0.00575973
         198    -3.38448     -3.4143  0.00573263
         199    -3.37745    -3.41412  0.00570681
         200    -3.32538    -3.41367   0.0056955
         201    -3.26866    -3.41295  0.00571268
         202    -3.41607    -3.41297  0.00568442
         203    -3.31201    -3.41247  0.00567813
         204    -3.30737    -3.41196  0.00567362
         205    -3.31255    -3.41147  0.00566663
         206     -3.3195    -3.41102  0.00565668
         207    -3.41186    -3.41103  0.00562936
         208    -3.42116    -3.41108   0.0056025
         209    -3.39806    -3.41102  0.00557604
         210    -3.41716    -3.41104  0.00554957
         211     -3.4088    -3.41103  0.00552328
         212    -3.38649    -3.41092  0.00549844
         213     -3.4234    -3.41098  0.00547293
         214    -3.43985    -3.41111  0.00544902
         215    -3.41082    -3.41111  0.00542368
         216    -3.37887    -3.41096  0.00540062
         217    -3.42733    -3.41104  0.00537626
         218    -3.34719    -3.41074  0.00535957
         219    -3.42393     -3.4108  0.00533544
         220    -3.34943    -3.41052  0.00531847
         221    -3.38169    -3.41039  0.00529601
         222    -3.38528    -3.41028  0.00527336
         223    -3.37868    -3.41014  0.00525162
         224    -3.44679     -3.4103  0.00523072
         225    -3.43232     -3.4104  0.00520839
         226    -3.45544     -3.4106  0.00518915
         227    -3.52614    -3.41111  0.00519119
         228    -3.45418     -3.4113  0.00517186
         229    -3.47489    -3.41158  0.00515672
         230    -3.41389    -3.41159  0.00513431
         231    -3.35834    -3.41136  0.00511726
         232    -3.33481    -3.41103  0.00510583
         233    -3.36776    -3.41084  0.00508729
         234    -3.42417     -3.4109  0.00506587
         235     -3.3646     -3.4107  0.00504814
         236    -3.45297    -3.41088  0.00502993
         237    -3.36105    -3.41067  0.00501309
         238    -3.36047    -3.41046  0.00499647
         239    -3.37451    -3.41031  0.00497782
         240    -3.33255    -3.40998  0.00496762
         241    -3.33654    -3.40968  0.00495634
         242    -3.43213    -3.40977  0.00493673
         243    -3.34836    -3.40952  0.00492288
         244    -3.33441    -3.40921  0.00491232
         245    -3.28405     -3.4087  0.00491876
         246    -3.33544     -3.4084  0.00490777
         247    -3.34414    -3.40814  0.00489479
         248    -3.34725     -3.4079  0.00488121
         249    -3.40703    -3.40789  0.00486161
         250    -3.44975    -3.40806  0.00484504
         251      -3.454    -3.40824   0.0048292
         252    -3.51347    -3.40866  0.00482805
         253    -3.51168    -3.40907  0.00482611
         254    -3.49842    -3.40942  0.00481991
         255    -3.51983    -3.40985  0.00482042
         256     -3.5182    -3.41028  0.00482013
         257    -3.55975    -3.41086  0.00483634
         258    -3.45262    -3.41102   0.0048203
         259    -3.51784    -3.41143   0.0048193
         260    -3.46179    -3.41163  0.00480466
         261    -3.48321     -3.4119  0.00479407
         262    -3.45389    -3.41206  0.00477845
         263    -3.35642    -3.41185  0.00476496
         264    -3.29512    -3.41141  0.00476738
         265    -3.31253    -3.41103  0.00476397
         266     -3.3442    -3.41078  0.00475268
         267    -3.43179    -3.41086  0.00473553
         268    -3.46997    -3.41108  0.00472299
         269    -3.36178     -3.4109  0.00470899
         270    -3.31069    -3.41053  0.00470616
         271    -3.34499    -3.41029    0.004695
         272    -3.34489    -3.41004  0.00468389
         273    -3.38588    -3.40996  0.00466757
         274    -3.29586    -3.40954  0.00466907
         275     -3.3323    -3.40926  0.00466053
         276     -3.2898    -3.40883   0.0046637
         277    -3.29667    -3.40842  0.00466441
         278    -3.28445    -3.40798   0.0046689
         279    -3.27115    -3.40748  0.00467785
         280    -3.30185    -3.40711  0.00467633
         281    -3.37738      -3.407  0.00466088
         282    -3.36919    -3.40687  0.00464628
         283    -3.41459    -3.40689  0.00462995
         284    -3.41447    -3.40692  0.00461372
         285     -3.5269    -3.40734   0.0046167
         286    -3.52021    -3.40774  0.00461739
         287    -3.41732    -3.40777  0.00460143
         288    -3.31088    -3.40743  0.00459773
         289    -3.39511    -3.40739  0.00458202
         290    -3.45406    -3.40755  0.00456904
         291    -3.53544    -3.40799  0.00457443
         292    -3.56973    -3.40855  0.00459217
         293    -3.60775    -3.40923  0.00462656
         294    -3.51065    -3.40957  0.00462367
         295    -3.53979    -3.41001  0.00462902
         296    -3.55669    -3.41051  0.00463983
         297     -3.6034    -3.41116  0.00466944
         298    -3.46596    -3.41134  0.00465739
         299      -3.565    -3.41185  0.00467008
         300    -3.51388     -3.4122  0.00466688
         301    -3.44446     -3.4123   0.0046526
         302    -3.47814    -3.41252   0.0046423
         303    -3.61441    -3.41319  0.00467455
         304    -3.67357    -3.41404    0.004737
         305    -3.67138    -3.41489  0.00479602
         306     -3.6699    -3.41572  0.00485221
         307    -3.57786    -3.41625  0.00486506
         308    -3.65299    -3.41702  0.00490961
         309    -3.64279    -3.41775  0.00494779
         310    -3.57045    -3.41824  0.00495629
         311    -3.60255    -3.41883  0.00497566
         312    -3.57365    -3.41933  0.00498439
         313    -3.65918     -3.4201  0.00502703
         314    -3.63655    -3.42078  0.00505806
         315    -3.61796    -3.42141  0.00508059
         316    -3.63061    -3.42207  0.00510747
         317    -3.59752    -3.42263  0.00512126
         318    -3.57915    -3.42312  0.00512875
         319    -3.55166    -3.42352  0.00512848
         320    -3.64407    -3.42421  0.00515856
         321    -3.56597    -3.42465  0.00516136
         322    -3.58719    -3.42516  0.00516995
         323    -3.58102    -3.42564  0.00517641
         324    -3.55284    -3.42603   0.0051753
         325    -3.41488      -3.426  0.00515949
         326    -3.43111    -3.42601  0.00514369
         327    -3.39504    -3.42592  0.00512883
         328    -3.38842     -3.4258  0.00511447
         329    -3.40748    -3.42575  0.00509923
         330     -3.3741    -3.42559  0.00508618
         331    -3.30486    -3.42523  0.00508387
         332    -3.32398    -3.42492   0.0050777
         333    -3.42994    -3.42494  0.00506247
         334    -3.48252    -3.42511  0.00505025
         335    -3.42985    -3.42512  0.00503519
         336    -3.44956     -3.4252  0.00502073
         337    -3.42266    -3.42519  0.00500584
         338    -3.40005    -3.42511  0.00499158
         339    -3.39308    -3.42502  0.00497775
         340    -3.48852    -3.42521  0.00496662
         341    -3.50324    -3.42544  0.00495732
         342    -3.50766    -3.42568  0.00494865
         343    -3.53326    -3.42599  0.00494415
         344    -3.52454    -3.42628  0.00493807
         345    -3.49469    -3.42647  0.00492774
         346      -3.491    -3.42666  0.00491703
         347    -3.55483    -3.42703  0.00491671
         348    -3.55541     -3.4274   0.0049164
         349    -3.63427    -3.42799  0.00493792
         350    -3.61791    -3.42853  0.00495353
         351    -3.60783    -3.42905  0.00496569
         352    -3.55955    -3.42942   0.0049654
         353    -3.49199    -3.42959   0.0049545
         354    -3.56004    -3.42996  0.00495419
         355     -3.4968    -3.43015  0.00494381
         356    -3.62648     -3.4307  0.00496059
         357     -3.5016     -3.4309  0.00495067
         358    -3.46072    -3.43098  0.00493754
         359    -3.53712    -3.43128  0.00493263
         360    -3.48821    -3.43144  0.00492146
         361    -3.50044    -3.43163  0.00491154
         362    -3.49266     -3.4318  0.00490086
         363    -3.50474      -3.432  0.00489148
         364    -3.46798     -3.4321  0.00487904
         365    -3.50425    -3.43229  0.00486968
         366    -3.51783    -3.43253  0.00486198
         367    -3.52589    -3.43278  0.00485538
         368    -3.56078    -3.43313  0.00485463
         369    -3.44693    -3.43317  0.00484162
         370    -3.19987    -3.43254  0.00486941
         371     -3.2729    -3.43211  0.00487526
         372    -3.33704    -3.43185  0.00486885
         373    -3.36094    -3.43166  0.00485951
         374    -3.46905    -3.43176  0.00484754
         375     -3.4335    -3.43177  0.00483462
         376    -3.49679    -3.43194  0.00482485
         377    -3.51612    -3.43216  0.00481722
         378    -3.59548    -3.43259  0.00482381
         379    -3.55532    -3.43292  0.00482194
         380     -3.4485    -3.43296  0.00480943
         381    -3.45504    -3.43302  0.00479715
         382    -3.44353    -3.43304  0.00478467
         383     -3.5368    -3.43332  0.00477984
         384    -3.55982    -3.43365  0.00477874
         385      -3.499    -3.43382  0.00476934
         386    -3.51205    -3.43402  0.00476129
         387    -3.46445     -3.4341  0.00474963
         388    -3.57101    -3.43445  0.00475048
         389    -3.56893    -3.43479  0.00475083
         390    -3.55119    -3.43509  0.00474801
         391    -3.52897    -3.43533  0.00474194
         392    -3.61718     -3.4358  0.00475248
         393    -3.60338    -3.43622  0.00475948
         394    -3.63822    -3.43674  0.00477493
         395    -3.68558    -3.43737  0.00480422
         396    -3.73137    -3.43811  0.00484912
         397    -3.71689    -3.43881  0.00488748
         398    -3.72099    -3.43952  0.00492636
         399    -3.60818    -3.43994  0.00493212
         400    -3.59424    -3.44033  0.00493485
         401    -3.61393    -3.44076  0.00494149
         402    -3.60624    -3.44117  0.00494632
         403    -3.61222     -3.4416  0.00495222
         404    -3.56323     -3.4419   0.0049491
         405    -3.55409    -3.44218  0.00494463
         406    -3.50332    -3.44233  0.00493475
         407     -3.4709     -3.4424  0.00492312
         408     -3.5333    -3.44262  0.00491609
         409    -3.52762    -3.44283  0.00490846
         410    -3.46469    -3.44288  0.00489678
         411     -3.4806    -3.44297  0.00488573
         412    -3.48886    -3.44308  0.00487514
         413    -3.51966    -3.44327  0.00486686
         414    -3.58267    -3.44361  0.00486674
         415    -3.47286    -3.44368  0.00485552
         416    -3.49624     -3.4438  0.00484549
         417    -3.41147    -3.44372  0.00483449
         418    -3.33438    -3.44346     0.00483
         419     -3.4061    -3.44337  0.00481929
         420    -3.41187     -3.4433   0.0048084
         421    -3.44479     -3.4433  0.00479698
         422    -3.40401    -3.44321  0.00478652
         423    -3.47437    -3.44328  0.00477577
         424    -3.40972     -3.4432  0.00476516
         425    -3.32371    -3.44292  0.00476224
         426    -3.35885    -3.44273  0.00475515
         427    -3.40557    -3.44264  0.00474481
         428    -3.42443     -3.4426  0.00473391
         429    -3.38756    -3.44247  0.00472461
         430    -3.39077    -3.44235  0.00471516
         431    -3.37764     -3.4422  0.00470661
         432    -3.39243    -3.44208  0.00469712
         433     -3.4335    -3.44206  0.00468631
         434    -3.41278      -3.442    0.004676
         435    -3.45378    -3.44202  0.00466533
         436    -3.39232    -3.44191  0.00465602
         437    -3.40427    -3.44182  0.00464617
         438    -3.38603    -3.44169   0.0046373
         439    -3.45706    -3.44173  0.00462687
         440    -3.41715    -3.44167  0.00461669
         441    -3.31808    -3.44139  0.00461472
         442    -3.30342    -3.44108  0.00461483
         443    -3.36234     -3.4409  0.00460783
         444    -3.36402    -3.44073  0.00460071
         445    -3.29841    -3.44041  0.00460147
         446    -3.27442    -3.44004  0.00460618
         447    -3.18689    -3.43947  0.00463056
         448    -3.18606    -3.43891  0.00465465
         449    -3.17168    -3.43831  0.00468218
         450    -3.07719    -3.43751  0.00474004
         451    -3.10938    -3.43678  0.00478504
         452    -3.08563      -3.436  0.00483711
         453    -3.11246    -3.43529  0.00487888
         454    -3.07248    -3.43449  0.00493315
         455    -3.19101    -3.43396  0.00495124
         456    -3.20985    -3.43346  0.00496472
         457    -3.08549     -3.4327   0.0050119
         458    -3.13409    -3.43205  0.00504319
         459    -3.20136    -3.43155  0.00505718
         460    -3.21792    -3.43108  0.00506747
         461    -3.21876    -3.43062  0.00507736
         462    -3.15812    -3.43003  0.00510052
         463    -3.15211    -3.42943  0.00512471
         464    -3.11817    -3.42876  0.00515738
         465    -3.20199    -3.42827  0.00516929
         466    -3.18827    -3.42776  0.00518379
         467    -3.28486    -3.42745  0.00518172
         468    -3.28408    -3.42715  0.00517969
         469    -3.27499    -3.42682   0.0051788
         470     -3.2596    -3.42647  0.00517999
         471    -3.20679      -3.426  0.00518995
         472    -3.23153    -3.42559  0.00519528
         473    -3.27302    -3.42527   0.0051943
         474    -3.26236    -3.42492   0.0051947
         475    -3.27381     -3.4246  0.00519349
         476    -3.28113     -3.4243  0.00519132
         477    -3.24653    -3.42393   0.0051938
         478    -3.13628    -3.42333  0.00521768
         479    -3.08788    -3.42263  0.00525358
         480    -3.18337    -3.42213  0.00526622
         481     -3.2455    -3.42176  0.00526806
         482    -3.16939    -3.42124  0.00528309
         483    -3.24428    -3.42087  0.00528484
         484    -3.15129    -3.42032  0.00530319
         485    -3.17033     -3.4198  0.00531725
         486    -3.13528    -3.41921  0.00533844
         487    -3.21002    -3.41879  0.00534473
         488    -3.18167     -3.4183  0.00535582
         489    -3.16734    -3.41779   0.0053694
         490    -3.22427    -3.41739  0.00537294
         491    -3.19513    -3.41694  0.00538104
         492    -3.14376    -3.41638  0.00539867
         493    -3.08608    -3.41571  0.00542913
         494    -3.06941    -3.41501  0.00546321
         495     -3.1798    -3.41454   0.0054728
         496    -3.17938    -3.41406  0.00548227
         497    -3.14856    -3.41353   0.0054972
         498    -3.14799      -3.413  0.00551196
         499    -3.14547    -3.41246  0.00552693
         500    -3.18929    -3.41201  0.00553387
         501    -3.22915    -3.41165  0.00553485
         502    -3.22027    -3.41127  0.00553693
         503    -3.21164    -3.41087  0.00554013
         504    -3.22822    -3.41051  0.00554098
         505    -3.28108    -3.41025  0.00553593
         506    -3.32761    -3.41009   0.0055274
         507    -3.29395    -3.40986  0.00552124
         508    -3.26242    -3.40957    0.005518
         509    -3.25096    -3.40926  0.00551595
         510     -3.2722    -3.40899  0.00551167
         511    -3.16304    -3.40851  0.00552186
         512    -3.12706    -3.40796  0.00553837
         513    -3.16674    -3.40749   0.0055475
         514    -3.15301    -3.40699  0.00555875
         515    -3.13692    -3.40647  0.00557264
         516    -3.07638    -3.40583  0.00559844
         517    -3.12891    -3.40529  0.00561318
         518    -3.19431    -3.40488   0.0056171
         519    -3.17591    -3.40444  0.00562357
         520    -3.20879    -3.40407  0.00562533
         521    -3.24077    -3.40375  0.00562326
         522    -3.31192    -3.40358  0.00561524
         523    -3.29402    -3.40337  0.00560841
         524    -3.14108    -3.40287     0.00562
         525    -3.24668    -3.40257  0.00561716
         526    -3.34896    -3.40247  0.00560741
         527    -3.41346    -3.40249  0.00559681
         528    -3.37653    -3.40244  0.00558642
         529    -3.49191    -3.40261  0.00557842
         530    -3.44906     -3.4027  0.00556859
         531    -3.38957    -3.40267  0.00555815
         532    -3.42486    -3.40271  0.00554786
         533    -3.38788    -3.40269  0.00553752
         534    -3.37354    -3.40263  0.00552742
         535    -3.36868    -3.40257  0.00551746
         536    -3.31182     -3.4024  0.00550976
         537     -3.3598    -3.40232  0.00550007
         538    -3.34718    -3.40222   0.0054908
         539    -3.39383     -3.4022  0.00548064
         540    -3.37657    -3.40215  0.00547069
         541    -3.40023    -3.40215  0.00546058
         542     -3.4331    -3.40221   0.0054508
         543     -3.3725    -3.40215  0.00544104
         544     -3.3054    -3.40197  0.00543395
         545    -3.29115    -3.40177  0.00542778
         546    -3.25428     -3.4015  0.00542455
         547    -3.40457    -3.40151  0.00541464
         548    -3.35851    -3.40143  0.00540533
         549    -3.34622    -3.40133  0.00539642
