           1    0.579729    0.579729           0
           2    0.577312     0.57852 0.000854683
           3    0.494381    0.550474   0.0229069
           4    0.526167    0.544397   0.0179681
           5    0.554961     0.54651   0.0144981
           6     0.53524    0.544632   0.0122028
           7    0.558321    0.546587   0.0106151
           8    0.529475    0.544448  0.00950132
           9    0.565989    0.546842  0.00874188
          10    0.557368    0.547894  0.00793081
          11    0.532457    0.546491  0.00733294
          12    0.538692    0.545841   0.0067506
          13    0.552903    0.546384  0.00625314
          14    0.564591    0.547685  0.00594018
          15    0.554005    0.548106   0.0055591
          16    0.538494    0.547505  0.00524401
          17     0.57193    0.548942  0.00512859
          18    0.563221    0.549735  0.00490463
          19     0.55397    0.549958  0.00465156
          20    0.532346    0.549078  0.00450157
           1    0.572223    0.572223           0
           2    0.550495    0.561359   0.0076821
           3     0.51757    0.546763   0.0129717
           4    0.536625    0.544228  0.00997331
           5    0.543669    0.544116  0.00797927
           6    0.562174    0.547126  0.00719462
           7    0.557699    0.548636  0.00632339
           8    0.569544     0.55125  0.00604897
           9    0.566607    0.552956  0.00561236
          10    0.558192     0.55348  0.00507549
           1    0.567359    0.567359           0
           2    0.566362     0.56686 0.000352435
           3    0.571392    0.568371  0.00125557
           4    0.557648     0.56569  0.00250528
           5    0.571127    0.566778  0.00222772
           6    0.550879    0.564128  0.00304913
           7    0.542346    0.561016  0.00388971
           8    0.522108    0.556153  0.00568164
           9    0.575405    0.558292  0.00543817
          10    0.534841    0.555947  0.00537626
