           1    -5.09696    -5.09696           0
           2    -5.08011    -5.08853  0.00595609
           3    -5.06333    -5.08013  0.00792532
           4    -5.06604    -5.07661  0.00668152
           5    -5.11092    -5.08347  0.00813854
