           1    -3.88532    -3.88532           0
           2    -3.88209    -3.88371  0.00114016
           3    -3.88346    -3.88362 0.000763133
           4    -3.88384    -3.88368 0.000574206
           5    -3.88307    -3.88356 0.000471932
