           1     1.46723     1.46723           0
           2     1.46713     1.46718 3.43818e-05
           3     1.46717     1.46717  2.3045e-05
           4     1.46711     1.46716 2.14854e-05
           5     1.46713     1.46715 1.78518e-05
           6     1.46719     1.46716 1.60327e-05
           7      1.4672     1.46717  1.4849e-05
           8     1.46725     1.46718 1.60498e-05
           9     1.46716     1.46717 1.44399e-05
          10     1.46712     1.46717 1.40557e-05
          11     1.46726     1.46718 1.49625e-05
          12      1.4672     1.46718 1.38788e-05
          13     1.46712     1.46717 1.36291e-05
          14     1.46713     1.46717 1.29602e-05
          15     1.46706     1.46716 1.38992e-05
          16     1.46707     1.46716 1.41413e-05
          17     1.46703     1.46715 1.51425e-05
          18     1.46707     1.46715  1.4999e-05
          19     1.46721     1.46715 1.45883e-05
          20     1.46721     1.46715 1.41764e-05
