           1    0.940295    0.940295           0
           2    0.588422    0.764358    0.124406
           3    0.530253    0.686323    0.104586
           4    0.657383    0.679088   0.0786894
           5    0.433934    0.630057    0.076721
           6    0.464439    0.602454   0.0687206
           7    0.717667    0.618913   0.0608425
           8    0.640738    0.621641   0.0532983
           9    0.483065    0.606244   0.0495504
          10    0.653273    0.610947    0.044818
          11    0.598108     0.60978   0.0407588
          12    0.542911    0.604207   0.0377413
          13    0.583038    0.602579   0.0348732
          14    0.556525    0.599289   0.0325371
          15    0.584308    0.598291   0.0303832
          16    0.708201     0.60516   0.0292505
          17    0.616886     0.60585   0.0275381
          18    0.609076    0.606029   0.0260087
          19    0.563649    0.603798   0.0247353
          20    0.610374    0.604127   0.0235007
