           1    0.565143    0.565143           0
           2    0.470939    0.518041   0.0333062
           3    0.543485    0.526523    0.023259
           4    0.625656    0.551306   0.0276579
           5    0.382815    0.517608   0.0373902
           6    0.572907    0.526824   0.0322745
           7    0.629328    0.541468   0.0308072
           8    0.703057    0.561666   0.0329185
           9    0.603974    0.566367   0.0295947
          10    0.597376    0.569468   0.0267971
          11    0.619756     0.57404   0.0247479
          12    0.557675    0.572676   0.0227232
          13     0.59452    0.574356   0.0210373
          14    0.490136     0.56834   0.0203766
          15    0.514872    0.564776   0.0193274
          16    0.563245     0.56468   0.0181197
          17    0.637693    0.568975   0.0175554
          18    0.545176    0.567653   0.0166298
          19     0.60014    0.569363   0.0158423
          20    0.608965    0.571343   0.0151734
