           1     1.39192     1.39192           0
           2       1.392     1.39196 2.75469e-05
           3     1.39202     1.39198 2.45893e-05
           4     1.39204       1.392 2.30864e-05
           5     1.39206     1.39201  2.1543e-05
           6     1.39198       1.392  1.8289e-05
           7     1.39208     1.39202  1.8723e-05
           8     1.39204     1.39202 1.66364e-05
           9     1.39202     1.39202 1.47913e-05
          10     1.39182       1.392  2.2673e-05
          11     1.39192     1.39199 2.16847e-05
          12     1.39203     1.39199 2.00971e-05
          13     1.39192     1.39199  1.9264e-05
          14     1.39188     1.39198 1.93175e-05
          15     1.39189     1.39198 1.90234e-05
          16     1.39183     1.39197 1.97638e-05
          17     1.39201     1.39197 1.87973e-05
          18     1.39201     1.39197 1.78829e-05
          19     1.39182     1.39196 1.87102e-05
          20     1.39154     1.39194 2.73104e-05
