           1   -0.487604   -0.487604           0
           2   -0.424573   -0.456089   0.0222848
           3    -0.38207   -0.431416    0.025031
           4   -0.372944   -0.416798   0.0226428
           5   -0.371594   -0.407757   0.0198372
           6   -0.394943   -0.405621   0.0166456
           7   -0.408545   -0.406039   0.0142729
           8   -0.382425   -0.403087   0.0127904
           9   -0.422147   -0.405205   0.0115432
          10   -0.422791   -0.406964    0.010522
          11   -0.391356   -0.405545  0.00966064
          12    -0.44045   -0.408453  0.00928317
          13   -0.439863    -0.41087  0.00887794
          14    -0.45205   -0.413811  0.00871747
          15   -0.386632   -0.411999  0.00832248
          16    -0.38414   -0.410258  0.00798238
          17   -0.374444   -0.408151  0.00778588
          18   -0.388142    -0.40704  0.00743226
          19    -0.39813   -0.406571  0.00705587
          20   -0.500164    -0.41125  0.00810775
