           1    -3.27455    -3.27455           0
           2      -3.302    -3.28827  0.00970504
           3    -3.33219    -3.30291   0.0135904
           4     -3.3155    -3.30606   0.0105507
           5    -3.34224    -3.31329   0.0106366
           6    -3.31426    -3.31345  0.00886506
           7    -3.31369    -3.31349  0.00759869
           8    -3.30166    -3.31201  0.00679126
           9     -3.2738    -3.30776  0.00724323
          10    -3.27228    -3.30422  0.00733675
          11    -3.21989    -3.29655  0.00989467
          12     -3.2581    -3.29335  0.00957479
          13    -3.29546    -3.29351  0.00883964
          14    -3.26505    -3.29148   0.0084387
          15    -3.28208    -3.29085  0.00789935
          16    -3.26924     -3.2895  0.00752021
          17    -3.28229    -3.28907  0.00708978
          18    -3.32016     -3.2908  0.00690301
          19    -3.32507    -3.29261  0.00677127
          20    -3.32148    -3.29405  0.00658482
          21    -3.29391    -3.29404  0.00627126
          22    -3.26317    -3.29264  0.00614125
          23    -3.31189    -3.29348  0.00593102
          24     -3.3214    -3.29464  0.00579692
          25     -3.3458    -3.29669  0.00591523
          26    -3.34982    -3.29873  0.00603037
          27     -3.3746    -3.30154  0.00642854
          28     -3.3808    -3.30437  0.00679372
          29    -3.27567    -3.30338  0.00663115
          30    -3.28377    -3.30273  0.00644225
          31    -3.28212    -3.30206  0.00626864
          32    -3.30844    -3.30226  0.00607591
          33    -3.28516    -3.30174  0.00591386
          34    -3.24783    -3.30016  0.00594873
          35     -3.2508    -3.29875  0.00594356
          36    -3.19754    -3.29594  0.00640898
          37    -3.29324    -3.29586  0.00623618
          38    -3.28544    -3.29559   0.0060781
          39    -3.33035    -3.29648  0.00598725
          40    -3.31697    -3.29699  0.00585943
          41     -3.3266    -3.29771  0.00576085
          42    -3.28522    -3.29742  0.00563136
          43     -3.2618    -3.29659  0.00556098
          44    -3.27962     -3.2962  0.00544795
          45    -3.32147    -3.29676  0.00535574
          46    -3.33713    -3.29764  0.00531073
          47    -3.30381    -3.29777  0.00519936
          48    -3.29163    -3.29765  0.00509261
          49    -3.34578    -3.29863  0.00508253
          50    -3.34379    -3.29953   0.0050605
          51    -3.33865     -3.3003  0.00501907
          52    -3.32605    -3.30079  0.00494691
          53    -3.34522    -3.30163  0.00492408
          54    -3.38261    -3.30313  0.00505611
          55    -3.33745    -3.30376  0.00500254
          56    -3.33824    -3.30437  0.00495096
          57    -3.36069    -3.30536  0.00496173
          58    -3.33786    -3.30592  0.00490771
          59    -3.29256    -3.30569  0.00482975
          60    -3.23026    -3.30444  0.00491016
          61    -3.25033    -3.30355  0.00490913
          62    -3.20864    -3.30202    0.005063
          63    -3.31318     -3.3022  0.00498573
          64    -3.30751    -3.30228  0.00490852
          65    -3.36718    -3.30328  0.00493351
          66    -3.33446    -3.30375  0.00488133
          67    -3.29627    -3.30364  0.00480975
          68    -3.22495    -3.30248  0.00487622
          69    -3.26341    -3.30191  0.00483831
          70    -3.38512     -3.3031  0.00491304
          71    -3.34867    -3.30374  0.00488558
          72    -3.30994    -3.30383  0.00481848
          73    -3.38951      -3.305  0.00489333
          74     -3.4138    -3.30647  0.00504322
          75    -3.40425    -3.30778  0.00514171
          76    -3.37813     -3.3087  0.00515671
          77    -3.37217    -3.30953   0.0051552
          78    -3.37594    -3.31038  0.00515894
          79    -3.36799    -3.31111  0.00514491
          80    -3.34255     -3.3115  0.00509559
          81    -3.36239    -3.31213  0.00507126
          82    -3.36275    -3.31275  0.00504685
          83    -3.33938    -3.31307  0.00499624
          84    -3.35088    -3.31352    0.004957
          85    -3.42133    -3.31479  0.00505835
          86    -3.36805    -3.31541  0.00503731
          87    -3.39307     -3.3163  0.00505789
          88    -3.37934    -3.31702  0.00505089
          89    -3.38439    -3.31777  0.00505055
          90    -3.36056    -3.31825  0.00501675
          91    -3.33767    -3.31846  0.00496616
          92    -3.38192    -3.31915  0.00495985
          93    -3.41326    -3.32016  0.00500869
          94    -3.40884    -3.32111  0.00504347
          95    -3.36658    -3.32158  0.00501304
          96    -3.38012    -3.32219  0.00499777
          97    -3.36075    -3.32259  0.00496203
          98    -3.36187    -3.32299  0.00492756
          99    -3.39497    -3.32372  0.00493113
         100    -3.35074    -3.32399  0.00488921
         101    -3.31402    -3.32389   0.0048418
         102    -3.28756    -3.32354  0.00480741
         103    -3.29734    -3.32328  0.00476746
         104    -3.36936    -3.32372  0.00474217
         105    -3.36292     -3.3241  0.00471167
         106    -3.33981    -3.32425  0.00466955
         107    -3.35718    -3.32455  0.00463605
         108    -3.35875    -3.32487  0.00460392
         109    -3.37286    -3.32531  0.00458268
         110    -3.37708    -3.32578  0.00456512
         111    -3.39618    -3.32641  0.00456784
