           1    -5.37298    -5.37298           0
           2    -5.37269    -5.37283 0.000102132
           3    -5.37222    -5.37263 0.000180744
           4     -5.3728    -5.37267 0.000140671
           5    -5.37237    -5.37261 0.000124414
