           1   -0.283881   -0.283881           0
           2   -0.294214   -0.289047  0.00365347
           3   -0.289165   -0.289087  0.00243586
           4   -0.284401   -0.287915  0.00208963
           5   -0.285631   -0.287458  0.00172092
           6   -0.291956   -0.288208  0.00158898
           7   -0.291124   -0.288625  0.00141556
           8   -0.297789    -0.28977  0.00163778
           9   -0.296694   -0.290539  0.00162646
          10   -0.295317   -0.291017   0.0015324
