           1    -6.99824    -6.99824           0
           2    -6.99755    -6.99789 0.000243923
           3    -7.00158    -6.99912  0.00101576
           4    -7.00162    -6.99975 0.000934643
           5    -6.99796    -6.99939 0.000813397
           6    -6.99959    -6.99942 0.000678509
           7    -7.00123    -6.99968 0.000628623
           8    -6.99779    -6.99944 0.000592839
           9     -6.9993    -6.99943 0.000527192
          10    -6.99995    -6.99948 0.000477069
          11    -6.99586    -6.99915 0.000535221
          12    -6.99482    -6.99879 0.000600247
          13    -6.99842    -6.99876 0.000554766
          14    -7.00069     -6.9989 0.000531966
          15    -6.99816    -6.99885 0.000498763
          16    -7.00033    -6.99894 0.000476051
          17    -6.99857    -6.99892  0.00044856
          18    -6.99949    -6.99895 0.000424765
          19    -6.99999    -6.99901 0.000405938
          20    -6.99844    -6.99898 0.000386619
