           1    -0.16421    -0.16421           0
           2   -0.164189   -0.164199 7.55576e-06
           3    -0.15521   -0.161203  0.00244663
           4    -0.15591    -0.15988  0.00216342
           5   -0.162168   -0.160337  0.00177849
           6   -0.158231   -0.159986  0.00151631
           7   -0.157375   -0.159613   0.0013448
           8   -0.163281   -0.160072  0.00125241
           9   -0.160009   -0.160065  0.00111327
          10   -0.160765   -0.160135  0.00100415
          11   -0.164678   -0.160548 0.000994166
          12   -0.167345   -0.161114  0.00106049
          13   -0.162424   -0.161215 0.000983687
          14   -0.158343    -0.16101 0.000934571
          15   -0.161872   -0.161067  0.00087403
          16   -0.156803   -0.160801 0.000859072
          17   -0.160454    -0.16078  0.00080878
          18   -0.159284   -0.160697 0.000768107
          19   -0.159026   -0.160609 0.000732702
          20   -0.160611   -0.160609 0.000696066
