           1   -0.238755   -0.238755           0
           2   -0.364468   -0.301611   0.0444464
           3   -0.350379   -0.317867   0.0324679
           4   -0.380603   -0.333551   0.0278828
           5   -0.402374   -0.347316   0.0254783
           6   -0.416191   -0.358795   0.0236771
           7   -0.433791   -0.369509   0.0225889
           8   -0.426443   -0.376626   0.0208563
           9   -0.430345   -0.382594   0.0193742
          10   -0.395157   -0.383851   0.0174774
          11   -0.424129   -0.387512   0.0162676
          12   -0.437315   -0.391662   0.0154323
          13   -0.380828   -0.390829   0.0142677
          14   -0.386119   -0.390493   0.0132526
          15   -0.383078   -0.389998   0.0123783
          16   -0.433494   -0.392717   0.0118994
          17   -0.467082   -0.397091   0.0119765
          18   -0.461451   -0.400667   0.0118329
          19   -0.429932   -0.402207   0.0113099
          20   -0.435242   -0.403859   0.0108643
