           1     1.26507     1.26507           0
           2     1.27179     1.26843  0.00237622
           3     1.19624     1.24437   0.0197105
           4     1.27398     1.25177   0.0161135
           5     1.26617     1.25465   0.0131454
           6     1.24137     1.25244   0.0111393
           7     1.21492     1.24708   0.0107605
           8     1.18921     1.23984   0.0115944
           9     1.24874     1.24083   0.0103482
          10     1.24389     1.24114  0.00931788
          11     1.22706     1.23986  0.00855825
          12     1.22177     1.23835  0.00797677
          13     1.18577     1.23431  0.00832561
          14     1.23909     1.23465  0.00773794
          15     1.21574     1.23339  0.00732401
          16     1.25527     1.23475  0.00699275
          17     1.22795     1.23435  0.00659286
          18     1.28235     1.23702  0.00674429
          19     1.25125     1.23777  0.00643078
          20     1.24206     1.23798  0.00611281
