           1    0.253069    0.253069           0
           2    0.253092    0.253081 8.09317e-06
           3    0.253101    0.253087 7.77638e-06
           4    0.253144    0.253102 1.35599e-05
           5    0.253187    0.253119 1.87243e-05
           6     0.25314    0.253122 1.59399e-05
           7    0.253037     0.25311 1.76997e-05
           8    0.253038    0.253101 1.76518e-05
           9    0.253201    0.253112 1.88903e-05
          10    0.253198    0.253121  1.8872e-05
          11    0.253195    0.253128 1.83211e-05
          12    0.253086    0.253124 1.71141e-05
          13    0.253122    0.253124 1.57988e-05
          14    0.253173    0.253127 1.50588e-05
          15    0.253105    0.253126 1.41266e-05
          16    0.253179    0.253129  1.3626e-05
          17    0.253098    0.253127  1.2948e-05
          18    0.253036    0.253122 1.31807e-05
          19    0.253032    0.253118 1.33143e-05
          20    0.253113    0.253117  1.2651e-05
