           1    0.599154    0.599154           0
           2    0.559275    0.579214    0.375122
           3    0.562003    0.573477    0.325692
           4    0.562899    0.570833    0.288925
           5    0.554884    0.567643    0.263763
           6    0.551913    0.565021    0.242813
           7    0.557629    0.563965    0.225745
           8    0.560423    0.563522    0.211682
           9     0.57063    0.564312    0.200977
          10     0.56281    0.564162    0.192279
          11    0.569198     0.56462    0.184024
