           1     0.89873     0.89873           0
           2    0.838912    0.868821   0.0211489
           3    0.843004    0.860216   0.0157531
           4    0.844349    0.856249   0.0123041
           5    0.832326    0.851465   0.0107333
           6     0.82787    0.847532  0.00963792
           7    0.836444    0.845948  0.00839024
           8    0.840634    0.845284  0.00736771
           9    0.855945    0.846468  0.00664362
          10    0.844215    0.846243  0.00598308
          11    0.853797     0.84693  0.00547844
          12    0.835233    0.845955  0.00510788
